sku;ad;dal;marka;aile_bugun;aile_yeni;slug_bugun;eski_ek_slug;slug_tr;slug_en;adres_tr;adres_en;uzunluk_tr;not
NIC-11969;RDH-500 E2;centrifugal-fans;nicotra-gebhardt;nicotra-gebhardt-rdh;nicotra-gebhardt-rdh-seyrek-kanatli-radyal-fanlar;rdh-500-e2-11969;;nicotra-gebhardt-rdh-500-e2-radyal-fan-25500m3h-502mm;nicotra-gebhardt-rdh-500-e2-centrifugal-fan-25500m3h-502mm;/tr/urun/nicotra-gebhardt-rdh-500-e2-radyal-fan-25500m3h-502mm-p-nic-11969;/en/products/nicotra-gebhardt-rdh-500-e2-centrifugal-fan-25500m3h-502mm-p-nic-11969;53;
SEA-51151000;SEAT 15 · 950 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-51151000;;seat-15-korozyon-dayanimli-fan-125mm;seat-15-corrosion-resistant-fan-125mm;/tr/urun/seat-15-korozyon-dayanimli-fan-125mm-p-sea-51151000;/en/products/seat-15-corrosion-resistant-fan-125mm-p-sea-51151000;36;
SEA-51152000;SEAT 15 · 1400 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-51152000;;seat-15-korozyon-dayanimli-fan-245m3h-106pa-125mm-380v;seat-15-corrosion-resistant-fan-245m3h-106pa-125mm-380v;/tr/urun/seat-15-korozyon-dayanimli-fan-245m3h-106pa-125mm-380v-p-sea-51152000;/en/products/seat-15-corrosion-resistant-fan-245m3h-106pa-125mm-380v-p-sea-51152000;54;ayirt-eklendi
SEA-51152003;SEAT 15 ATEX · 1400 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-atex-51152003;;seat-15-atex-korozyon-dayanimli-fan-245m3h-106pa-125mm;seat-15-atex-corrosion-resistant-fan-245m3h-106pa-125mm;/tr/urun/seat-15-atex-korozyon-dayanimli-fan-245m3h-106pa-125mm-p-sea-51152003;/en/products/seat-15-atex-corrosion-resistant-fan-245m3h-106pa-125mm-p-sea-51152003;54;
SEA-51152010;SEAT 15 · 1400 d/dk · 0,25 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-51152010;;seat-15-korozyon-dayanimli-fan-245m3h-106pa-125mm-220v;seat-15-corrosion-resistant-fan-245m3h-106pa-125mm-220v;/tr/urun/seat-15-korozyon-dayanimli-fan-245m3h-106pa-125mm-220v-p-sea-51152010;/en/products/seat-15-corrosion-resistant-fan-245m3h-106pa-125mm-220v-p-sea-51152010;54;ayirt-eklendi
SEA-51153000;SEAT 15 · 2800 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-51153000;;seat-15-korozyon-dayanimli-fan-414m3h-485pa-125mm-380v;seat-15-corrosion-resistant-fan-414m3h-485pa-125mm-380v;/tr/urun/seat-15-korozyon-dayanimli-fan-414m3h-485pa-125mm-380v-p-sea-51153000;/en/products/seat-15-corrosion-resistant-fan-414m3h-485pa-125mm-380v-p-sea-51153000;54;ayirt-eklendi
SEA-51153003;SEAT 15 ATEX · 2800 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-atex-51153003;;seat-15-atex-korozyon-dayanimli-fan-414m3h-485pa-125mm;seat-15-atex-corrosion-resistant-fan-414m3h-485pa-125mm;/tr/urun/seat-15-atex-korozyon-dayanimli-fan-414m3h-485pa-125mm-p-sea-51153003;/en/products/seat-15-atex-corrosion-resistant-fan-414m3h-485pa-125mm-p-sea-51153003;54;
SEA-51153010;SEAT 15 · 2800 d/dk · 0,37 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-15-51153010;;seat-15-korozyon-dayanimli-fan-414m3h-485pa-125mm-220v;seat-15-corrosion-resistant-fan-414m3h-485pa-125mm-220v;/tr/urun/seat-15-korozyon-dayanimli-fan-414m3h-485pa-125mm-220v-p-sea-51153010;/en/products/seat-15-corrosion-resistant-fan-414m3h-485pa-125mm-220v-p-sea-51153010;54;ayirt-eklendi
SEA-51201000;SEAT 20 · 950 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51201000;;seat-20-korozyon-dayanimli-fan-160mm;seat-20-corrosion-resistant-fan-160mm;/tr/urun/seat-20-korozyon-dayanimli-fan-160mm-p-sea-51201000;/en/products/seat-20-corrosion-resistant-fan-160mm-p-sea-51201000;36;
SEA-51201003;SEAT 20 ATEX · 950 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-atex-51201003;;seat-20-atex-korozyon-dayanimli-fan-160mm;seat-20-atex-corrosion-resistant-fan-160mm;/tr/urun/seat-20-atex-korozyon-dayanimli-fan-160mm-p-sea-51201003;/en/products/seat-20-atex-corrosion-resistant-fan-160mm-p-sea-51201003;41;
SEA-51202000;SEAT 20 · 1400 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51202000;;seat-20-korozyon-dayanimli-fan-760m3h-188pa-160mm-380v;seat-20-corrosion-resistant-fan-760m3h-188pa-160mm-380v;/tr/urun/seat-20-korozyon-dayanimli-fan-760m3h-188pa-160mm-380v-p-sea-51202000;/en/products/seat-20-corrosion-resistant-fan-760m3h-188pa-160mm-380v-p-sea-51202000;54;ayirt-eklendi
SEA-51202003;SEAT 20 ATEX · 1400 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-atex-51202003;;seat-20-atex-korozyon-dayanimli-fan-760m3h-188pa-160mm;seat-20-atex-corrosion-resistant-fan-760m3h-188pa-160mm;/tr/urun/seat-20-atex-korozyon-dayanimli-fan-760m3h-188pa-160mm-p-sea-51202003;/en/products/seat-20-atex-corrosion-resistant-fan-760m3h-188pa-160mm-p-sea-51202003;54;
SEA-51202010;SEAT 20 · 1400 d/dk · 0,25 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51202010;;seat-20-korozyon-dayanimli-fan-760m3h-188pa-160mm-220v;seat-20-corrosion-resistant-fan-760m3h-188pa-160mm-220v;/tr/urun/seat-20-korozyon-dayanimli-fan-760m3h-188pa-160mm-220v-p-sea-51202010;/en/products/seat-20-corrosion-resistant-fan-760m3h-188pa-160mm-220v-p-sea-51202010;54;ayirt-eklendi
SEA-51203000;SEAT 20 · 2800 d/dk · 0,75 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51203000;;seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-380v-0-75kw;seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-380v-0-75kw;/tr/urun/seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-380v-0-75kw-p-sea-51203000;/en/products/seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-380v-0-75kw-p-sea-51203000;62;ayirt-eklendi ayirt-eklendi
SEA-51203001;SEAT 20 · 2800 d/dk · 1,1 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51203001;;seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-380v-1-1kw;seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-380v-1-1kw;/tr/urun/seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-380v-1-1kw-p-sea-51203001;/en/products/seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-380v-1-1kw-p-sea-51203001;61;ayirt-eklendi ayirt-eklendi
SEA-51203003;SEAT 20 ATEX · 2800 d/dk · 0,75 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-atex-51203003;;seat-20-atex-korozyon-dayanimli-fan-1500m3h-735pa-160mm;seat-20-atex-corrosion-resistant-fan-1500m3h-735pa-160mm;/tr/urun/seat-20-atex-korozyon-dayanimli-fan-1500m3h-735pa-160mm-p-sea-51203003;/en/products/seat-20-atex-corrosion-resistant-fan-1500m3h-735pa-160mm-p-sea-51203003;55;
SEA-51203010;SEAT 20 · 2800 d/dk · 0,75 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-20-51203010;;seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-220v;seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-220v;/tr/urun/seat-20-korozyon-dayanimli-fan-1500m3h-735pa-160mm-220v-p-sea-51203010;/en/products/seat-20-corrosion-resistant-fan-1500m3h-735pa-160mm-220v-p-sea-51203010;55;ayirt-eklendi
SEA-51251000;SEAT 25 · 950 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51251000;;seat-25-korozyon-dayanimli-fan-200mm;seat-25-corrosion-resistant-fan-200mm;/tr/urun/seat-25-korozyon-dayanimli-fan-200mm-p-sea-51251000;/en/products/seat-25-corrosion-resistant-fan-200mm-p-sea-51251000;36;
SEA-51251003;SEAT 25 ATEX · 950 d/dk · 0,18 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-atex-51251003;;seat-25-atex-korozyon-dayanimli-fan-200mm;seat-25-atex-corrosion-resistant-fan-200mm;/tr/urun/seat-25-atex-korozyon-dayanimli-fan-200mm-p-sea-51251003;/en/products/seat-25-atex-corrosion-resistant-fan-200mm-p-sea-51251003;41;
SEA-51252000;SEAT 25 · 1400 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51252000;;seat-25-korozyon-dayanimli-fan-1330m3h-322pa-200mm-380v;seat-25-corrosion-resistant-fan-1330m3h-322pa-200mm-380v;/tr/urun/seat-25-korozyon-dayanimli-fan-1330m3h-322pa-200mm-380v-p-sea-51252000;/en/products/seat-25-corrosion-resistant-fan-1330m3h-322pa-200mm-380v-p-sea-51252000;55;ayirt-eklendi
SEA-51252003;SEAT 25 ATEX · 1400 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-atex-51252003;;seat-25-atex-korozyon-dayanimli-fan-1330m3h-322pa-200mm;seat-25-atex-corrosion-resistant-fan-1330m3h-322pa-200mm;/tr/urun/seat-25-atex-korozyon-dayanimli-fan-1330m3h-322pa-200mm-p-sea-51252003;/en/products/seat-25-atex-corrosion-resistant-fan-1330m3h-322pa-200mm-p-sea-51252003;55;
SEA-51252010;SEAT 25 · 1400 d/dk · 0,37 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51252010;;seat-25-korozyon-dayanimli-fan-1330m3h-322pa-200mm-220v;seat-25-corrosion-resistant-fan-1330m3h-322pa-200mm-220v;/tr/urun/seat-25-korozyon-dayanimli-fan-1330m3h-322pa-200mm-220v-p-sea-51252010;/en/products/seat-25-corrosion-resistant-fan-1330m3h-322pa-200mm-220v-p-sea-51252010;55;ayirt-eklendi
SEA-51253000;SEAT 25 · 2800 d/dk · 2,2 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51253000;;seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-2-2kw;seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-2-2kw;/tr/urun/seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-2-2kw-p-sea-51253000;/en/products/seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-2-2kw-p-sea-51253000;57;ayirt-eklendi
SEA-51253001;SEAT 25 · 2800 d/dk · 1,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51253001;;seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-1-5kw;seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-1-5kw;/tr/urun/seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-1-5kw-p-sea-51253001;/en/products/seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-1-5kw-p-sea-51253001;57;ayirt-eklendi
SEA-51253003;SEAT 25 ATEX · 2800 d/dk · 2,2 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-atex-51253003;;seat-25-atex-korozyon-dayanimli-fan-2630m3h-1261pa-200mm;seat-25-atex-corrosion-resistant-fan-2630m3h-1261pa-200mm;/tr/urun/seat-25-atex-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-p-sea-51253003;/en/products/seat-25-atex-corrosion-resistant-fan-2630m3h-1261pa-200mm-p-sea-51253003;56;
SEA-51253300;SEAT 25 · 2800 d/dk · 3 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-25-51253300;;seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-3kw;seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-3kw;/tr/urun/seat-25-korozyon-dayanimli-fan-2630m3h-1261pa-200mm-3kw-p-sea-51253300;/en/products/seat-25-corrosion-resistant-fan-2630m3h-1261pa-200mm-3kw-p-sea-51253300;55;ayirt-eklendi
SEA-51301000;SEAT 30 · 950 d/dk · 0,55 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-30-51301000;;seat-30-korozyon-dayanimli-fan-1590m3h-206pa-250mm;seat-30-corrosion-resistant-fan-1590m3h-206pa-250mm;/tr/urun/seat-30-korozyon-dayanimli-fan-1590m3h-206pa-250mm-p-sea-51301000;/en/products/seat-30-corrosion-resistant-fan-1590m3h-206pa-250mm-p-sea-51301000;50;
SEA-51302000;SEAT 30 · 1400 d/dk · 1,1 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-30-51302000;;seat-30-korozyon-dayanimli-fan-2476m3h-500pa-250mm-380v;seat-30-corrosion-resistant-fan-2476m3h-500pa-250mm-380v;/tr/urun/seat-30-korozyon-dayanimli-fan-2476m3h-500pa-250mm-380v-p-sea-51302000;/en/products/seat-30-corrosion-resistant-fan-2476m3h-500pa-250mm-380v-p-sea-51302000;55;ayirt-eklendi
SEA-51302003;SEAT 30 ATEX · 1400 d/dk · 1,1 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-30-atex-51302003;;seat-30-atex-korozyon-dayanimli-fan-2476m3h-500pa-250mm;seat-30-atex-corrosion-resistant-fan-2476m3h-500pa-250mm;/tr/urun/seat-30-atex-korozyon-dayanimli-fan-2476m3h-500pa-250mm-p-sea-51302003;/en/products/seat-30-atex-corrosion-resistant-fan-2476m3h-500pa-250mm-p-sea-51302003;55;
SEA-51302010;SEAT 30 · 1400 d/dk · 1,1 kW · 220V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-30-51302010;;seat-30-korozyon-dayanimli-fan-2476m3h-500pa-250mm-220v;seat-30-corrosion-resistant-fan-2476m3h-500pa-250mm-220v;/tr/urun/seat-30-korozyon-dayanimli-fan-2476m3h-500pa-250mm-220v-p-sea-51302010;/en/products/seat-30-corrosion-resistant-fan-2476m3h-500pa-250mm-220v-p-sea-51302010;55;ayirt-eklendi
SEA-51350000;SEAT 35 · 750 d/dk · 1,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-51350000;;seat-35-korozyon-dayanimli-fan-315mm;seat-35-corrosion-resistant-fan-315mm;/tr/urun/seat-35-korozyon-dayanimli-fan-315mm-p-sea-51350000;/en/products/seat-35-corrosion-resistant-fan-315mm-p-sea-51350000;36;
SEA-51351000;SEAT 35 · 950 d/dk · 2,2 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-51351000;;seat-35-korozyon-dayanimli-fan-3770m3h-290pa-315mm;seat-35-corrosion-resistant-fan-3770m3h-290pa-315mm;/tr/urun/seat-35-korozyon-dayanimli-fan-3770m3h-290pa-315mm-p-sea-51351000;/en/products/seat-35-corrosion-resistant-fan-3770m3h-290pa-315mm-p-sea-51351000;50;
SEA-51351003;SEAT 35 ATEX · 950 d/dk · 2,2 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-atex-51351003;;seat-35-atex-korozyon-dayanimli-fan-3770m3h-290pa-315mm;seat-35-atex-corrosion-resistant-fan-3770m3h-290pa-315mm;/tr/urun/seat-35-atex-korozyon-dayanimli-fan-3770m3h-290pa-315mm-p-sea-51351003;/en/products/seat-35-atex-corrosion-resistant-fan-3770m3h-290pa-315mm-p-sea-51351003;55;
SEA-51352000;SEAT 35 · 1400 d/dk · 5,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-51352000;;seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-5-5kw;seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-5-5kw;/tr/urun/seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-5-5kw-p-sea-51352000;/en/products/seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-5-5kw-p-sea-51352000;56;ayirt-eklendi
SEA-51352001;SEAT 35 · 1400 d/dk · 7,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-51352001;;seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-7-5kw;seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-7-5kw;/tr/urun/seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-7-5kw-p-sea-51352001;/en/products/seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-7-5kw-p-sea-51352001;56;ayirt-eklendi
SEA-51352003;SEAT 35 ATEX · 1400 d/dk · 5,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-atex-51352003;;seat-35-atex-korozyon-dayanimli-fan-5880m3h-704pa-315mm-5-5kw;seat-35-atex-corrosion-resistant-fan-5880m3h-704pa-315mm-5-5kw;/tr/urun/seat-35-atex-korozyon-dayanimli-fan-5880m3h-704pa-315mm-5-5kw-p-sea-51352003;/en/products/seat-35-atex-corrosion-resistant-fan-5880m3h-704pa-315mm-5-5kw-p-sea-51352003;61;ayirt-eklendi
SEA-51352004;SEAT 35 ATEX · 1400 d/dk · 7,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-atex-51352004;;seat-35-atex-korozyon-dayanimli-fan-5880m3h-704pa-315mm-7-5kw;seat-35-atex-corrosion-resistant-fan-5880m3h-704pa-315mm-7-5kw;/tr/urun/seat-35-atex-korozyon-dayanimli-fan-5880m3h-704pa-315mm-7-5kw-p-sea-51352004;/en/products/seat-35-atex-corrosion-resistant-fan-5880m3h-704pa-315mm-7-5kw-p-sea-51352004;61;ayirt-eklendi
SEA-51352400;SEAT 35 · 1400 d/dk · 4 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-35-51352400;;seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-4kw;seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-4kw;/tr/urun/seat-35-korozyon-dayanimli-fan-5880m3h-704pa-315mm-4kw-p-sea-51352400;/en/products/seat-35-corrosion-resistant-fan-5880m3h-704pa-315mm-4kw-p-sea-51352400;54;ayirt-eklendi
SEA-51501000;SEAT 50 · 950 d/dk · 4 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-50-51501000;;seat-50-korozyon-dayanimli-fan-5100m3h-723pa;seat-50-corrosion-resistant-fan-5100m3h-723pa;/tr/urun/seat-50-korozyon-dayanimli-fan-5100m3h-723pa-p-sea-51501000;/en/products/seat-50-corrosion-resistant-fan-5100m3h-723pa-p-sea-51501000;44;
SEA-51502000;SEAT 50 · 1400 d/dk · 5,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-50-51502000;;seat-50-korozyon-dayanimli-fan-7950m3h-1757pa;seat-50-corrosion-resistant-fan-7950m3h-1757pa;/tr/urun/seat-50-korozyon-dayanimli-fan-7950m3h-1757pa-p-sea-51502000;/en/products/seat-50-corrosion-resistant-fan-7950m3h-1757pa-p-sea-51502000;45;
SEA-51502003;SEAT 50 ATEX · 1400 d/dk · 5,5 kW · 380V;acid-resistant-fans;seat;seat-serisi;seat-serisi;seat-50-atex-51502003;;seat-50-atex-korozyon-dayanimli-fan-7950m3h-1757pa;seat-50-atex-corrosion-resistant-fan-7950m3h-1757pa;/tr/urun/seat-50-atex-korozyon-dayanimli-fan-7950m3h-1757pa-p-sea-51502003;/en/products/seat-50-atex-corrosion-resistant-fan-7950m3h-1757pa-p-sea-51502003;50;
SEA-61102000;STORM 10 · 1400 d/dk · 0,06 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-61102000;;seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-380v-0-06kw;seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-380v-0-06kw;/tr/urun/seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-380v-0-06kw-p-sea-61102000;/en/products/seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-380v-0-06kw-p-sea-61102000;66;ayirt-eklendi ayirt-eklendi
SEA-61102003;STORM 10 ATEX · 1400 d/dk · 0,06 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-atex-61102003;;seat-storm-10-atex-korozyon-dayanimli-fan-200m3h-600pa-75mm-0-06kw;seat-storm-10-atex-corrosion-resistant-fan-200m3h-600pa-75mm-0-06kw;/tr/urun/seat-storm-10-atex-korozyon-dayanimli-fan-200m3h-600pa-75mm-0-06kw-p-sea-61102003;/en/products/seat-storm-10-atex-corrosion-resistant-fan-200m3h-600pa-75mm-0-06kw-p-sea-61102003;66;ayirt-eklendi
SEA-61102010;STORM 10 XRM · 1400 d/dk · 0,06 kW · 220V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-xrm-61102010;;seat-storm-10-xrm-korozyon-dayanimli-fan-200m3h-600pa-75mm;seat-storm-10-xrm-corrosion-resistant-fan-200m3h-600pa-75mm;/tr/urun/seat-storm-10-xrm-korozyon-dayanimli-fan-200m3h-600pa-75mm-p-sea-61102010;/en/products/seat-storm-10-xrm-corrosion-resistant-fan-200m3h-600pa-75mm-p-sea-61102010;58;
SEA-61103000;STORM 10 · 2800 d/dk · 0,09 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-61103000;;seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-380v-0-09kw;seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-380v-0-09kw;/tr/urun/seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-380v-0-09kw-p-sea-61103000;/en/products/seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-380v-0-09kw-p-sea-61103000;66;ayirt-eklendi ayirt-eklendi
SEA-61103003;STORM 10 ATEX · 2800 d/dk · 0,12 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-atex-61103003;;seat-storm-10-atex-korozyon-dayanimli-fan-200m3h-600pa-75mm-0-12kw;seat-storm-10-atex-corrosion-resistant-fan-200m3h-600pa-75mm-0-12kw;/tr/urun/seat-storm-10-atex-korozyon-dayanimli-fan-200m3h-600pa-75mm-0-12kw-p-sea-61103003;/en/products/seat-storm-10-atex-corrosion-resistant-fan-200m3h-600pa-75mm-0-12kw-p-sea-61103003;66;ayirt-eklendi
SEA-61103010;STORM 10 · 2800 d/dk · 0,09 kW · 220V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-61103010;;seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-220v-0-09kw;seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-220v-0-09kw;/tr/urun/seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-220v-0-09kw-p-sea-61103010;/en/products/seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-220v-0-09kw-p-sea-61103010;66;ayirt-eklendi ayirt-eklendi
SEA-61103110;STORM 10 · 1400 d/dk · 0,06 kW · 220V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-10-61103110;;seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-220v-0-06kw;seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-220v-0-06kw;/tr/urun/seat-storm-10-korozyon-dayanimli-fan-200m3h-600pa-75mm-220v-0-06kw-p-sea-61103110;/en/products/seat-storm-10-corrosion-resistant-fan-200m3h-600pa-75mm-220v-0-06kw-p-sea-61103110;66;ayirt-eklendi ayirt-eklendi
SEA-61122000;STORM 12 · 1400 d/dk · 0,25 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-61122000;;seat-storm-12-korozyon-dayanimli-fan-500m3h-167pa-90mm-380v;seat-storm-12-corrosion-resistant-fan-500m3h-167pa-90mm-380v;/tr/urun/seat-storm-12-korozyon-dayanimli-fan-500m3h-167pa-90mm-380v-p-sea-61122000;/en/products/seat-storm-12-corrosion-resistant-fan-500m3h-167pa-90mm-380v-p-sea-61122000;59;ayirt-eklendi
SEA-61122003;STORM 12 ATEX · 1400 d/dk · 0,25 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-atex-61122003;;seat-storm-12-atex-korozyon-dayanimli-fan-500m3h-167pa-90mm;seat-storm-12-atex-corrosion-resistant-fan-500m3h-167pa-90mm;/tr/urun/seat-storm-12-atex-korozyon-dayanimli-fan-500m3h-167pa-90mm-p-sea-61122003;/en/products/seat-storm-12-atex-corrosion-resistant-fan-500m3h-167pa-90mm-p-sea-61122003;59;
SEA-61122010;STORM 12 · 1400 d/dk · 0,25 kW · 220V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-61122010;;seat-storm-12-korozyon-dayanimli-fan-500m3h-167pa-90mm-220v;seat-storm-12-corrosion-resistant-fan-500m3h-167pa-90mm-220v;/tr/urun/seat-storm-12-korozyon-dayanimli-fan-500m3h-167pa-90mm-220v-p-sea-61122010;/en/products/seat-storm-12-corrosion-resistant-fan-500m3h-167pa-90mm-220v-p-sea-61122010;59;ayirt-eklendi
SEA-61123000;STORM 12 · 2800 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-61123000;;seat-storm-12-korozyon-dayanimli-fan-500m3h-652pa-90mm-380v;seat-storm-12-corrosion-resistant-fan-500m3h-652pa-90mm-380v;/tr/urun/seat-storm-12-korozyon-dayanimli-fan-500m3h-652pa-90mm-380v-p-sea-61123000;/en/products/seat-storm-12-corrosion-resistant-fan-500m3h-652pa-90mm-380v-p-sea-61123000;59;ayirt-eklendi
SEA-61123003;STORM 12 ATEX · 2800 d/dk · 0,37 kW · 380V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-atex-61123003;;seat-storm-12-atex-korozyon-dayanimli-fan-500m3h-652pa-90mm;seat-storm-12-atex-corrosion-resistant-fan-500m3h-652pa-90mm;/tr/urun/seat-storm-12-atex-korozyon-dayanimli-fan-500m3h-652pa-90mm-p-sea-61123003;/en/products/seat-storm-12-atex-corrosion-resistant-fan-500m3h-652pa-90mm-p-sea-61123003;59;
SEA-61123010;STORM 12 · 2800 d/dk · 0,37 kW · 220V;acid-resistant-fans;seat;storm-serisi;storm-serisi;storm-12-61123010;;seat-storm-12-korozyon-dayanimli-fan-500m3h-652pa-90mm-220v;seat-storm-12-corrosion-resistant-fan-500m3h-652pa-90mm-220v;/tr/urun/seat-storm-12-korozyon-dayanimli-fan-500m3h-652pa-90mm-220v-p-sea-61123010;/en/products/seat-storm-12-corrosion-resistant-fan-500m3h-652pa-90mm-220v-p-sea-61123010;59;ayirt-eklendi
